Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,2449.53125000,,Zero Index,2449.53125000,,Zero Index,2449.53125000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-1.800000,,yPosition,-2.140000,,yPosition,0.000000

Labels,,,
TIME,CH1,CH2,CH3
-9.79812500e-08,2.86562500e-04,3.58281250e-03,3.19687500e-03
-9.79412500e-08,2.75156250e-04,3.55781250e-03,3.20000000e-03
-9.79012500e-08,2.64843750e-04,3.53281250e-03,3.20000000e-03
-9.78612500e-08,2.56406250e-04,3.50468750e-03,3.20312500e-03
-9.78212500e-08,2.50312500e-04,3.47812500e-03,3.20312500e-03
-9.77812500e-08,2.47031250e-04,3.45156250e-03,3.20625000e-03
-9.77412500e-08,2.46875000e-04,3.42812500e-03,3.20625000e-03
-9.77012500e-08,2.50000000e-04,3.40781250e-03,3.20312500e-03
-9.76612500e-08,2.56562500e-04,3.39218750e-03,3.20000000e-03
-9.76212500e-08,2.66093750e-04,3.37968750e-03,3.19375000e-03
-9.75812500e-08,2.78750000e-04,3.37500000e-03,3.18750000e-03
-9.75412500e-08,2.93750000e-04,3.37343750e-03,3.17812500e-03
-9.75012500e-08,3.10625000e-04,3.37968750e-03,3.16562500e-03
-9.74612500e-08,3.28750000e-04,3.38906250e-03,3.15625000e-03
-9.74212500e-08,3.47656250e-04,3.40468750e-03,3.14375000e-03
-9.73812500e-08,3.66406250e-04,3.42187500e-03,3.13125000e-03
-9.73412500e-08,3.84531250e-04,3.44375000e-03,3.11875000e-03
-9.73012500e-08,4.01250000e-04,3.46718750e-03,3.10937500e-03
-9.72612500e-08,4.16250000e-04,3.49062500e-03,3.10312500e-03
-9.72212500e-08,4.28906250e-04,3.51406250e-03,3.10000000e-03
-9.71812500e-08,4.39062500e-04,3.53593750e-03,3.10000000e-03
-9.71412500e-08,4.46562500e-04,3.55625000e-03,3.10312500e-03
-9.71012500e-08,4.51093750e-04,3.57187500e-03,3.10937500e-03
-9.70612500e-08,4.52812500e-04,3.58437500e-03,3.12187500e-03
-9.70212500e-08,4.52031250e-04,3.59218750e-03,3.13750000e-03
-9.69812500e-08,4.49062500e-04,3.59375000e-03,3.15625000e-03
-9.69412500e-08,4.44062500e-04,3.59218750e-03,3.18125000e-03
-9.69012500e-08,4.37656250e-04,3.58593750e-03,3.20625000e-03
-9.68612500e-08,4.30312500e-04,3.57500000e-03,3.23125000e-03
-9.68212500e-08,4.22343750e-04,3.56093750e-03,3.25937500e-03
-9.67812500e-08,4.14218750e-04,3.54375000e-03,3.28437500e-03
-9.67412500e-08,4.06562500e-04,3.52500000e-03,3.30937500e-03
-9.67012500e-08,3.99531250e-04,3.50468750e-03,3.33125000e-03
-9.66612500e-08,3.93593750e-04,3.48437500e-03,3.35000000e-03
-9.66212500e-08,3.88750000e-04,3.46562500e-03,3.36562500e-03
-9.65812500e-08,3.85312500e-04,3.44687500e-03,3.37500000e-03
-9.65412500e-08,3.83125000e-04,3.43125000e-03,3.38125000e-03
-9.65012500e-08,3.82031250e-04,3.41718750e-03,3.38125000e-03
-9.64612500e-08,3.82187500e-04,3.40781250e-03,3.37500000e-03
-9.64212500e-08,3.83125000e-04,3.40156250e-03,3.36562500e-03
-9.63812500e-08,3.84531250e-04,3.39843750e-03,3.35312500e-03
-9.63412500e-08,3.86250000e-04,3.39843750e-03,3.33750000e-03
-9.63012500e-08,3.87812500e-04,3.40156250e-03,3.31875000e-03
-9.62612500e-08,3.89062500e-04,3.40781250e-03,3.30000000e-03
-9.62212500e-08,3.89531250e-04,3.41718750e-03,3.27812500e-03
-9.61812500e-08,3.88906250e-04,3.42812500e-03,3.25625000e-03
-9.61412500e-08,3.87031250e-04,3.43906250e-03,3.23750000e-03
-9.61012500e-08,3.83906250e-04,3.45312500e-03,3.21562500e-03
-9.60612500e-08,3.79375000e-04,3.46718750e-03,3.19687500e-03
-9.60212500e-08,3.73437500e-04,3.48125000e-03,3.18125000e-03
-9.59812500e-08,3.66093750e-04,3.49531250e-03,3.16562500e-03
-9.59412500e-08,3.57656250e-04,3.50781250e-03,3.15000000e-03
-9.59012500e-08,3.48281250e-04,3.52187500e-03,3.13750000e-03
-9.58612500e-08,3.38281250e-04,3.53437500e-03,3.12500000e-03
-9.58212500e-08,3.27968750e-04,3.54687500e-03,3.11250000e-03
-9.57812500e-08,3.17656250e-04,3.55781250e-03,3.10000000e-03
-9.57412500e-08,3.07812500e-04,3.57031250e-03,3.08750000e-03
-9.57012500e-08,2.98750000e-04,3.58125000e-03,3.07187500e-03
-9.56612500e-08,2.90625000e-04,3.59062500e-03,3.05937500e-03
-9.56212500e-08,2.84062500e-04,3.60156250e-03,3.04375000e-03
-9.55812500e-08,2.79062500e-04,3.61093750e-03,3.02812500e-03
-9.55412500e-08,2.75781250e-04,3.62031250e-03,3.01250000e-03
-9.55012500e-08,2.74375000e-04,3.62968750e-03,2.99687500e-03
-9.54612500e-08,2.74843750e-04,3.63750000e-03,2.98125000e-03
-9.54212500e-08,2.77031250e-04,3.64218750e-03,2.97187500e-03
-9.53812500e-08,2.80937500e-04,3.64687500e-03,2.96562500e-03
-9.53412500e-08,2.86406250e-04,3.64843750e-03,2.96250000e-03
-9.53012500e-08,2.92968750e-04,3.64843750e-03,2.96562500e-03
-9.52612500e-08,3.00312500e-04,3.64375000e-03,2.97500000e-03
-9.52212500e-08,3.08281250e-04,3.63750000e-03,2.99375000e-03
-9.51812500e-08,3.16406250e-04,3.62656250e-03,3.01875000e-03
-9.51412500e-08,3.24218750e-04,3.61093750e-03,3.05312500e-03
-9.51012500e-08,3.31562500e-04,3.59375000e-03,3.09375000e-03
-9.50612500e-08,3.37968750e-04,3.57187500e-03,3.14375000e-03
-9.50212500e-08,3.43437500e-04,3.54843750e-03,3.20000000e-03
-9.49812500e-08,3.47500000e-04,3.52187500e-03,3.26250000e-03
-9.49412500e-08,3.50156250e-04,3.49375000e-03,3.32500000e-03
-9.49012500e-08,3.51406250e-04,3.46562500e-03,3.39375000e-03
-9.48612500e-08,3.51250000e-04,3.43750000e-03,3.45937500e-03
-9.48212500e-08,3.49843750e-04,3.41093750e-03,3.52187500e-03
-9.47812500e-08,3.47500000e-04,3.38750000e-03,3.58125000e-03
-9.47412500e-08,3.44218750e-04,3.36718750e-03,3.63125000e-03
-9.47012500e-08,3.40468750e-04,3.35000000e-03,3.67187500e-03
-9.46612500e-08,3.36562500e-04,3.33906250e-03,3.70312500e-03
-9.46212500e-08,3.32968750e-04,3.33281250e-03,3.72187500e-03
-9.45812500e-08,3.29843750e-04,3.33281250e-03,3.72812500e-03
-9.45412500e-08,3.27656250e-04,3.33906250e-03,3.71875000e-03
-9.45012500e-08,3.26718750e-04,3.35000000e-03,3.69687500e-03
-9.44612500e-08,3.27187500e-04,3.36718750e-03,3.66250000e-03
-9.44212500e-08,3.29375000e-04,3.38906250e-03,3.61250000e-03
-9.43812500e-08,3.33281250e-04,3.41406250e-03,3.55625000e-03
-9.43412500e-08,3.39062500e-04,3.44218750e-03,3.49062500e-03
-9.43012500e-08,3.46250000e-04,3.47031250e-03,3.41875000e-03
-9.42612500e-08,3.55156250e-04,3.50000000e-03,3.34375000e-03
-9.42212500e-08,3.65156250e-04,3.52656250e-03,3.26875000e-03
-9.41812500e-08,3.76093750e-04,3.55156250e-03,3.19375000e-03
-9.41412500e-08,3.87500000e-04,3.57187500e-03,3.12500000e-03
