Model,MSO64
Channel,CH1,,Channel,CH2,,Channel,CH3
Label,,,Label,,,Label,
Waveform Type,ANALOG,,Waveform Type,ANALOG,,Waveform Type,ANALOG
Digital Type,None,,Digital Type,None,,Digital Type,None
Horizontal Units,s,,Horizontal Units,s,,Horizontal Units,s
Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11,,Sample Interval,4.00000000e-11
Record Length,5000,,Record Length,5000,,Record Length,5000
Zero Index,2449.53125000,,Zero Index,2449.53125000,,Zero Index,2449.53125000
Vertical Units,V,,Vertical Units,V,,Vertical Units,V
,,,,,,,
ANALOG_Thumbnail,,,ANALOG_Thumbnail,,,ANALOG_Thumbnail,
yOffset,0.000000,,yOffset,0.000000,,yOffset,0.000000
yPosition,-0.680000,,yPosition,-2.140000,,yPosition,0.000000

Labels,,,
TIME,CH1,CH2,CH3
-9.47412500e-08,-4.91562500e-03,2.68906250e-03,3.14062500e-03
-9.47012500e-08,-4.91875000e-03,2.68437500e-03,3.14687500e-03
-9.46612500e-08,-4.90937500e-03,2.68437500e-03,3.15937500e-03
-9.46212500e-08,-4.88750000e-03,2.68750000e-03,3.17187500e-03
-9.45812500e-08,-4.85625000e-03,2.69531250e-03,3.18750000e-03
-9.45412500e-08,-4.81250000e-03,2.70468750e-03,3.20312500e-03
-9.45012500e-08,-4.75625000e-03,2.71875000e-03,3.21875000e-03
-9.44612500e-08,-4.68750000e-03,2.73593750e-03,3.23750000e-03
-9.44212500e-08,-4.61250000e-03,2.75625000e-03,3.25312500e-03
-9.43812500e-08,-4.53125000e-03,2.77812500e-03,3.27187500e-03
-9.43412500e-08,-4.44375000e-03,2.80312500e-03,3.28750000e-03
-9.43012500e-08,-4.35937500e-03,2.82812500e-03,3.30312500e-03
-9.42612500e-08,-4.27500000e-03,2.85625000e-03,3.31875000e-03
-9.42212500e-08,-4.19687500e-03,2.88281250e-03,3.33437500e-03
-9.41812500e-08,-4.12500000e-03,2.90781250e-03,3.35000000e-03
-9.41412500e-08,-4.06875000e-03,2.93281250e-03,3.36250000e-03
-9.41012500e-08,-4.02500000e-03,2.95625000e-03,3.37812500e-03
-9.40612500e-08,-3.99687500e-03,2.97500000e-03,3.39062500e-03
-9.40212500e-08,-3.99062500e-03,2.99218750e-03,3.40312500e-03
-9.39812500e-08,-4.00000000e-03,3.00625000e-03,3.41562500e-03
-9.39412500e-08,-4.02812500e-03,3.01718750e-03,3.42812500e-03
-9.39012500e-08,-4.07500000e-03,3.02500000e-03,3.44062500e-03
-9.38612500e-08,-4.14062500e-03,3.02812500e-03,3.45000000e-03
-9.38212500e-08,-4.21562500e-03,3.02968750e-03,3.45937500e-03
-9.37812500e-08,-4.30625000e-03,3.02812500e-03,3.46562500e-03
-9.37412500e-08,-4.40312500e-03,3.02500000e-03,3.47187500e-03
-9.37012500e-08,-4.50312500e-03,3.01875000e-03,3.47812500e-03
-9.36612500e-08,-4.60312500e-03,3.01406250e-03,3.48125000e-03
-9.36212500e-08,-4.70000000e-03,3.00781250e-03,3.48437500e-03
-9.35812500e-08,-4.79062500e-03,3.00312500e-03,3.48437500e-03
-9.35412500e-08,-4.86875000e-03,2.99843750e-03,3.48125000e-03
-9.35012500e-08,-4.93437500e-03,2.99531250e-03,3.47812500e-03
-9.34612500e-08,-4.98437500e-03,2.99531250e-03,3.47500000e-03
-9.34212500e-08,-5.01562500e-03,2.99531250e-03,3.46875000e-03
-9.33812500e-08,-5.03125000e-03,2.99843750e-03,3.46250000e-03
-9.33412500e-08,-5.02500000e-03,3.00312500e-03,3.45312500e-03
-9.33012500e-08,-5.00625000e-03,3.00937500e-03,3.44687500e-03
-9.32612500e-08,-4.96875000e-03,3.01562500e-03,3.43750000e-03
-9.32212500e-08,-4.91875000e-03,3.02343750e-03,3.43125000e-03
-9.31812500e-08,-4.85625000e-03,3.02968750e-03,3.42187500e-03
-9.31412500e-08,-4.78750000e-03,3.03437500e-03,3.41562500e-03
-9.31012500e-08,-4.71562500e-03,3.03906250e-03,3.40937500e-03
-9.30612500e-08,-4.64062500e-03,3.03906250e-03,3.40312500e-03
-9.30212500e-08,-4.56875000e-03,3.03750000e-03,3.39687500e-03
-9.29812500e-08,-4.50312500e-03,3.03281250e-03,3.39062500e-03
-9.29412500e-08,-4.44375000e-03,3.02343750e-03,3.38437500e-03
-9.29012500e-08,-4.39687500e-03,3.00937500e-03,3.37812500e-03
-9.28612500e-08,-4.35937500e-03,2.99218750e-03,3.36875000e-03
-9.28212500e-08,-4.33125000e-03,2.97031250e-03,3.35937500e-03
-9.27812500e-08,-4.31875000e-03,2.94531250e-03,3.34687500e-03
-9.27412500e-08,-4.31250000e-03,2.91718750e-03,3.33437500e-03
-9.27012500e-08,-4.31875000e-03,2.88750000e-03,3.31875000e-03
-9.26612500e-08,-4.33125000e-03,2.85625000e-03,3.30000000e-03
-9.26212500e-08,-4.35000000e-03,2.82343750e-03,3.28125000e-03
-9.25812500e-08,-4.36875000e-03,2.79218750e-03,3.25937500e-03
-9.25412500e-08,-4.39062500e-03,2.76250000e-03,3.23750000e-03
-9.25012500e-08,-4.40937500e-03,2.73437500e-03,3.21562500e-03
-9.24612500e-08,-4.42500000e-03,2.70937500e-03,3.19062500e-03
-9.24212500e-08,-4.43437500e-03,2.68750000e-03,3.16875000e-03
-9.23812500e-08,-4.43437500e-03,2.67031250e-03,3.15000000e-03
-9.23412500e-08,-4.42500000e-03,2.65781250e-03,3.13437500e-03
-9.23012500e-08,-4.40625000e-03,2.64843750e-03,3.12187500e-03
-9.22612500e-08,-4.38125000e-03,2.64531250e-03,3.11250000e-03
-9.22212500e-08,-4.34687500e-03,2.64531250e-03,3.11250000e-03
-9.21812500e-08,-4.30312500e-03,2.64843750e-03,3.11562500e-03
-9.21412500e-08,-4.25312500e-03,2.65468750e-03,3.12812500e-03
-9.21012500e-08,-4.20000000e-03,2.66406250e-03,3.15000000e-03
-9.20612500e-08,-4.14375000e-03,2.67500000e-03,3.17500000e-03
-9.20212500e-08,-4.09062500e-03,2.68750000e-03,3.20937500e-03
-9.19812500e-08,-4.03437500e-03,2.70000000e-03,3.25000000e-03
-9.19412500e-08,-3.98437500e-03,2.71250000e-03,3.29375000e-03
-9.19012500e-08,-3.93750000e-03,2.72343750e-03,3.34375000e-03
-9.18612500e-08,-3.89687500e-03,2.73437500e-03,3.39375000e-03
-9.18212500e-08,-3.86250000e-03,2.74218750e-03,3.44687500e-03
-9.17812500e-08,-3.83750000e-03,2.75000000e-03,3.49687500e-03
-9.17412500e-08,-3.81562500e-03,2.75625000e-03,3.54375000e-03
-9.17012500e-08,-3.80000000e-03,2.76093750e-03,3.58437500e-03
-9.16612500e-08,-3.78750000e-03,2.76406250e-03,3.62187500e-03
-9.16212500e-08,-3.78125000e-03,2.76562500e-03,3.64687500e-03
-9.15812500e-08,-3.77500000e-03,2.76718750e-03,3.66562500e-03
-9.15412500e-08,-3.76875000e-03,2.76875000e-03,3.66875000e-03
-9.15012500e-08,-3.75937500e-03,2.77031250e-03,3.66562500e-03
-9.14612500e-08,-3.75000000e-03,2.77343750e-03,3.64687500e-03
-9.14212500e-08,-3.73750000e-03,2.77656250e-03,3.61875000e-03
-9.13812500e-08,-3.71875000e-03,2.78125000e-03,3.57812500e-03
-9.13412500e-08,-3.69687500e-03,2.78750000e-03,3.52812500e-03
-9.13012500e-08,-3.66875000e-03,2.79531250e-03,3.46875000e-03
-9.12612500e-08,-3.63437500e-03,2.80312500e-03,3.40312500e-03
-9.12212500e-08,-3.60000000e-03,2.81250000e-03,3.33437500e-03
-9.11812500e-08,-3.55937500e-03,2.82343750e-03,3.26250000e-03
-9.11412500e-08,-3.51875000e-03,2.83437500e-03,3.19062500e-03
-9.11012500e-08,-3.47500000e-03,2.84531250e-03,3.12187500e-03
-9.10612500e-08,-3.43437500e-03,2.85625000e-03,3.05625000e-03
-9.10212500e-08,-3.39687500e-03,2.86562500e-03,3.00000000e-03
-9.09812500e-08,-3.36250000e-03,2.87343750e-03,2.95312500e-03
-9.09412500e-08,-3.33437500e-03,2.88125000e-03,2.91562500e-03
-9.09012500e-08,-3.30937500e-03,2.88593750e-03,2.89062500e-03
-9.08612500e-08,-3.29062500e-03,2.88906250e-03,2.87812500e-03
-9.08212500e-08,-3.27500000e-03,2.89062500e-03,2.88125000e-03
-9.07812500e-08,-3.26562500e-03,2.88906250e-03,2.89687500e-03
-9.07412500e-08,-3.25937500e-03,2.88750000e-03,2.92187500e-03
-9.07012500e-08,-3.25312500e-03,2.88281250e-03,2.96250000e-03
-9.06612500e-08,-3.25000000e-03,2.87656250e-03,3.00937500e-03
-9.06212500e-08,-3.24687500e-03,2.87031250e-03,3.06562500e-03
-9.05812500e-08,-3.23750000e-03,2.86250000e-03,3.12812500e-03
-9.05412500e-08,-3.22500000e-03,2.85468750e-03,3.19375000e-03
-9.05012500e-08,-3.20625000e-03,2.84687500e-03,3.25937500e-03
-9.04612500e-08,-3.18125000e-03,2.83906250e-03,3.32500000e-03
-9.04212500e-08,-3.14687500e-03,2.83281250e-03,3.38750000e-03
-9.03812500e-08,-3.10625000e-03,2.82500000e-03,3.44062500e-03
-9.03412500e-08,-3.05312500e-03,2.81875000e-03,3.49062500e-03
-9.03012500e-08,-2.99687500e-03,2.81406250e-03,3.52812500e-03
-9.02612500e-08,-2.93125000e-03,2.80937500e-03,3.55937500e-03
-9.02212500e-08,-2.85937500e-03,2.80468750e-03,3.57500000e-03
-9.01812500e-08,-2.78750000e-03,2.80000000e-03,3.58437500e-03
-9.01412500e-08,-2.71250000e-03,2.79531250e-03,3.58125000e-03
-9.01012500e-08,-2.64062500e-03,2.79062500e-03,3.56875000e-03
-9.00612500e-08,-2.56875000e-03,2.78593750e-03,3.54687500e-03
-9.00212500e-08,-2.50625000e-03,2.78125000e-03,3.51875000e-03
-8.99812500e-08,-2.45000000e-03,2.77500000e-03,3.48437500e-03
-8.99412500e-08,-2.40000000e-03,2.76875000e-03,3.44687500e-03
-8.99012500e-08,-2.36250000e-03,2.76250000e-03,3.40625000e-03
-8.98612500e-08,-2.33750000e-03,2.75781250e-03,3.36562500e-03
-8.98212500e-08,-2.31875000e-03,2.75156250e-03,3.32812500e-03
-8.97812500e-08,-2.31250000e-03,2.74687500e-03,3.29375000e-03
-8.97412500e-08,-2.31250000e-03,2.74375000e-03,3.26250000e-03
-8.97012500e-08,-2.31875000e-03,2.74218750e-03,3.24062500e-03
-8.96612500e-08,-2.33125000e-03,2.74375000e-03,3.22187500e-03
-8.96212500e-08,-2.34687500e-03,2.74687500e-03,3.21250000e-03
-8.95812500e-08,-2.36250000e-03,2.75468750e-03,3.20937500e-03
-8.95412500e-08,-2.37187500e-03,2.76406250e-03,3.21250000e-03
-8.95012500e-08,-2.38125000e-03,2.77656250e-03,3.22187500e-03
-8.94612500e-08,-2.38125000e-03,2.79375000e-03,3.23437500e-03
-8.94212500e-08,-2.37187500e-03,2.81250000e-03,3.25312500e-03
-8.93812500e-08,-2.35625000e-03,2.83437500e-03,3.27187500e-03
-8.93412500e-08,-2.32812500e-03,2.85781250e-03,3.29375000e-03
-8.93012500e-08,-2.29062500e-03,2.88125000e-03,3.31562500e-03
-8.92612500e-08,-2.24375000e-03,2.90625000e-03,3.33437500e-03
-8.92212500e-08,-2.19062500e-03,2.92968750e-03,3.35000000e-03
-8.91812500e-08,-2.13125000e-03,2.95312500e-03,3.36250000e-03
-8.91412500e-08,-2.06562500e-03,2.97187500e-03,3.36875000e-03
-8.91012500e-08,-2.00312500e-03,2.98750000e-03,3.37187500e-03
-8.90612500e-08,-1.94062500e-03,3.00000000e-03,3.36562500e-03
-8.90212500e-08,-1.88125000e-03,3.00625000e-03,3.35937500e-03
-8.89812500e-08,-1.82812500e-03,3.00781250e-03,3.34375000e-03
-8.89412500e-08,-1.78437500e-03,3.00468750e-03,3.32500000e-03
-8.89012500e-08,-1.75312500e-03,2.99531250e-03,3.30312500e-03
-8.88612500e-08,-1.73437500e-03,2.97968750e-03,3.28125000e-03
-8.88212500e-08,-1.72500000e-03,2.96093750e-03,3.25625000e-03
-8.87812500e-08,-1.72812500e-03,2.93906250e-03,3.23125000e-03
-8.87412500e-08,-1.74687500e-03,2.91406250e-03,3.20625000e-03
-8.87012500e-08,-1.77187500e-03,2.88750000e-03,3.18437500e-03
-8.86612500e-08,-1.80625000e-03,2.85937500e-03,3.16562500e-03
-8.86212500e-08,-1.84687500e-03,2.83437500e-03,3.15312500e-03
-8.85812500e-08,-1.89062500e-03,2.80937500e-03,3.14062500e-03
-8.85412500e-08,-1.93750000e-03,2.78906250e-03,3.13437500e-03
-8.85012500e-08,-1.97812500e-03,2.77187500e-03,3.13437500e-03
-8.84612500e-08,-2.01562500e-03,2.75937500e-03,3.13750000e-03
-8.84212500e-08,-2.04062500e-03,2.75156250e-03,3.14375000e-03
-8.83812500e-08,-2.05937500e-03,2.75000000e-03,3.15625000e-03
-8.83412500e-08,-2.06250000e-03,2.75468750e-03,3.16875000e-03
-8.83012500e-08,-2.05625000e-03,2.76250000e-03,3.18125000e-03
-8.82612500e-08,-2.03125000e-03,2.77500000e-03,3.19687500e-03
-8.82212500e-08,-1.99375000e-03,2.79062500e-03,3.20937500e-03
-8.81812500e-08,-1.94375000e-03,2.80937500e-03,3.22187500e-03
-8.81412500e-08,-1.88125000e-03,2.82812500e-03,3.23125000e-03
-8.81012500e-08,-1.80625000e-03,2.84687500e-03,3.24062500e-03
-8.80612500e-08,-1.72500000e-03,2.86406250e-03,3.24375000e-03
-8.80212500e-08,-1.63437500e-03,2.87812500e-03,3.24687500e-03
-8.79812500e-08,-1.54375000e-03,2.89062500e-03,3.24375000e-03
-8.79412500e-08,-1.45312500e-03,2.89687500e-03,3.23750000e-03
-8.79012500e-08,-1.36250000e-03,2.89843750e-03,3.22812500e-03
-8.78612500e-08,-1.27500000e-03,2.89687500e-03,3.21875000e-03
-8.78212500e-08,-1.19375000e-03,2.88906250e-03,3.20625000e-03
-8.77812500e-08,-1.12187500e-03,2.87656250e-03,3.19375000e-03
-8.77412500e-08,-1.05625000e-03,2.85937500e-03,3.18437500e-03
-8.77012500e-08,-1.00000000e-03,2.84062500e-03,3.17187500e-03
-8.76612500e-08,-9.53125000e-04,2.82031250e-03,3.16250000e-03
-8.76212500e-08,-9.15625000e-04,2.80000000e-03,3.15625000e-03
-8.75812500e-08,-8.81250000e-04,2.77968750e-03,3.15000000e-03
-8.75412500e-08,-8.56250000e-04,2.76250000e-03,3.15000000e-03
-8.75012500e-08,-8.34375000e-04,2.74843750e-03,3.15000000e-03
-8.74612500e-08,-8.15625000e-04,2.73906250e-03,3.15625000e-03
-8.74212500e-08,-7.93750000e-04,2.73593750e-03,3.16250000e-03
-8.73812500e-08,-7.75000000e-04,2.73906250e-03,3.17187500e-03
-8.73412500e-08,-7.50000000e-04,2.74843750e-03,3.18125000e-03
-8.73012500e-08,-7.25000000e-04,2.76406250e-03,3.19375000e-03
-8.72612500e-08,-6.93750000e-04,2.78750000e-03,3.20625000e-03
-8.72212500e-08,-6.56250000e-04,2.81406250e-03,3.21562500e-03
-8.71812500e-08,-6.15625000e-04,2.84687500e-03,3.22500000e-03
-8.71412500e-08,-5.68750000e-04,2.88281250e-03,3.23437500e-03
-8.71012500e-08,-5.21875000e-04,2.92031250e-03,3.24062500e-03
-8.70612500e-08,-4.71875000e-04,2.95781250e-03,3.24687500e-03
-8.70212500e-08,-4.21875000e-04,2.99531250e-03,3.24687500e-03
